   913,  4.12461130e+00
   914,  4.13461320e+00
   915,  4.14461380e+00
   916,  4.15461330e+00
   917,  4.16461150e+00
   918,  4.17460850e+00
   919,  4.18460440e+00
   920,  4.19459900e+00
   921,  4.20459250e+00
   922,  4.21458480e+00
   923,  4.22457580e+00
   924,  4.23456570e+00
   925,  4.24455440e+00
   926,  4.25454190e+00
   927,  4.26452820e+00
   928,  4.27451340e+00
   929,  4.28449740e+00
   930,  4.29448010e+00
   931,  4.30446170e+00
   932,  4.31444220e+00
   933,  4.32442140e+00
   934,  4.33439950e+00
   935,  4.34437640e+00
   936,  4.35435210e+00
   937,  4.36432670e+00
   938,  4.37430010e+00
   939,  4.38427230e+00
   940,  4.39424330e+00
   941,  4.40421320e+00
   942,  4.41418190e+00
   943,  4.42414950e+00
   944,  4.43411590e+00
   945,  4.44408120e+00
   946,  4.45404520e+00
   947,  4.46400820e+00
   948,  4.47396990e+00
   949,  4.48393060e+00
   950,  4.49389000e+00
   951,  4.50384840e+00
   952,  4.51380550e+00
   953,  4.52376150e+00
   954,  4.53371640e+00
   955,  4.54367020e+00
   956,  4.55362270e+00
   957,  4.56357420e+00
   958,  4.57352450e+00
   959,  4.58347370e+00
   960,  4.59342170e+00
   961,  4.60336860e+00
   962,  4.61331430e+00
   963,  4.62325890e+00
   964,  4.63320240e+00
   965,  4.64314480e+00
   966,  4.65308600e+00
   967,  4.66302610e+00
   968,  4.67296510e+00
   969,  4.68290290e+00
   970,  4.69283970e+00
   971,  4.70277530e+00
   972,  4.71270970e+00
   973,  4.72264310e+00
   974,  4.73257530e+00
   975,  4.74250650e+00
   976,  4.75243650e+00
   977,  4.76236540e+00
   978,  4.77229310e+00
   979,  4.78221980e+00
   980,  4.79214540e+00
   981,  4.80206980e+00
   982,  4.81199320e+00
   983,  4.82191540e+00
   984,  4.83183650e+00
   985,  4.84175650e+00
   986,  4.85167550e+00
   987,  4.86159330e+00
   988,  4.87151000e+00
   989,  4.88142560e+00
   990,  4.89134020e+00
   991,  4.90125360e+00
   992,  4.91116600e+00
   993,  4.92107720e+00
   994,  4.93098740e+00
   995,  4.94089640e+00
   996,  4.95080440e+00
   997,  4.96071130e+00
   998,  4.97061710e+00
   999,  4.98052180e+00
  1000,  4.99042550e+00
  1001,  5.00032800e+00
  1002,  5.01022950e+00
  1003,  5.02012990e+00
  1004,  5.03002930e+00
  1005,  5.03992750e+00
  1006,  5.04982470e+00
  1007,  5.05972080e+00
  1008,  5.06961580e+00
  1009,  5.07950980e+00
  1010,  5.08940260e+00
  1011,  5.09929450e+00
  1012,  5.10918520e+00
  1013,  5.11907490e+00
  1014,  5.12896350e+00
  1015,  5.13885110e+00
  1016,  5.14873760e+00
  1017,  5.15862300e+00
  1018,  5.16850740e+00
  1019,  5.17839070e+00
  1020,  5.18827300e+00
  1021,  5.19815420e+00
  1022,  5.20803440e+00
  1023,  5.21791350e+00
  1024,  5.22779160e+00
  1025,  5.23766860e+00
  1026,  5.24754450e+00
  1027,  5.25741950e+00
  1028,  5.26729330e+00
  1029,  5.27716620e+00
  1030,  5.28703790e+00
  1031,  5.29690870e+00
  1032,  5.30677840e+00
  1033,  5.31664710e+00
  1034,  5.32651470e+00
  1035,  5.33638130e+00
  1036,  5.34624680e+00
  1037,  5.35611140e+00
  1038,  5.36597490e+00
  1039,  5.37583730e+00
  1040,  5.38569880e+00
  1041,  5.39555920e+00
  1042,  5.40541850e+00
  1043,  5.41527690e+00
  1044,  5.42513420e+00
  1045,  5.43499050e+00
  1046,  5.44484580e+00
  1047,  5.45470010e+00
  1048,  5.46455330e+00
  1049,  5.47440560e+00
  1050,  5.48425680e+00
  1051,  5.49410700e+00
  1052,  5.50395620e+00
  1053,  5.51380430e+00
